Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;1;8925125;"Elangkumaran, Anumitra";1689;1.0;1-0;0.0;1477;"Zhang, Melody";8871038;4
2;2;8862249;"Ganeshram, Niranjana";1685;2.0;1-0;1.0;1580;"Van Boxel, Marit";8860687;3
-;5;8831471;"Fusers, Lorijn";1216;2.0;1;;;
