Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;5;8831471;"Fusers, Lorijn";1216;0.0;1-0;1.0;1580;"Van Boxel, Marit";8860687;3
2;1;8925125;"Elangkumaran, Anumitra";1689;0.0;0-1;1.0;1685;"Ganeshram, Niranjana";8862249;2
-;4;8871038;"Zhang, Melody";1477;0.0;1;;;
