Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;2;8862249;"Ganeshram, Niranjana";1685;0.0;1-0;0.0;1216;"Fusers, Lorijn";8831471;5
2;3;8860687;"Van Boxel, Marit";1580;0.0;1-0;0.0;1477;"Zhang, Melody";8871038;4
-;1;8925125;"Elangkumaran, Anumitra";1689;0.0;1;;;
