Board;WhiteNr;WhiteFideId;WhiteName;WhiteElo;WhitePoints;Result;BlackPoints;BlackElo;BlackName;BlackFideId;BlackNr
1;4;8902344;"Leenen, Pomme";1475;4.0;1-0;5.0;1402;"Omnes, Zoë";8961678;2
2;1;9091962;"Chaudhuri, Aarini";0;0.0;0-1;1.0;0;"Satya Penugurti, Advika";9100674;3
